"zipcode" "percentile" "superzip" "rank" "city" "state" "adultpop" "households" "college" "income."
"40348" 8.572655 0 20786 "Millersburg" "KY" 619 267 "9.69%" 42.3152
"99777" 8.572434 0 NA "Tanana" "AK" 178 67 "8.43%" 44.495
"31076" 8.571795 0 20787 "Reynolds" "GA" 2154 882 "9.94%" 41.8915
"23690" 8.570862 0 20788 "Yorktown" "VA" 1248 619 "13.06%" 36.5042
"56527" 8.570374 0 20789 "Deer Creek" "MN" 531 227 "6.59%" 47.6515
"32433" 8.566603 0 20790 "Defuniak Springs" "FL" 13208 5172 "9.08%" 43.3652
"65752" 8.5629 0 NA "South Greenfield" "MO" 278 132 "8.63%" 44.131
"74352" 8.561646 0 20791 "Locust Grove" "OK" 4290 1850 "8.88%" 43.7039
"73546" 8.560224 0 20792 "Grandfield" "OK" 889 374 "12.94%" 36.7134
"99754" 8.559963 0 NA "Koyukuk" "AK" 57 24 "10.53%" 40.862
"72067" 8.559406 0 20793 "Higden" "AR" 1972 824 "8.92%" 43.6202
"33847" 8.558821 0 NA "Homeland" "FL" 158 63 "12.66%" 37.1855
"29655" 8.557441 0 20794 "Iva" "SC" 4867 2049 "5.47%" 49.5802
"61484" 8.555928 0 20795 "Vermont" "IL" 643 281 "7.00%" 46.9336
"79316" 8.55378 0 20796 "Brownfield" "TX" 7193 2916 "9.05%" 43.3966
"29543" 8.551674 0 NA "Fork" "SC" 483 159 "6.00%" 48.6453
"32455" 8.550837 0 20797 "Ponce de Leon" "FL" 2567 1028 "7.67%" 45.76
"25523" 8.549577 0 20798 "Hamlin" "WV" 2016 878 "10.66%" 40.6088
"40818" 8.548946 0 NA "Coalgood" "KY" 278 133 "12.23%" 37.9099
"15447" 8.548852 0 NA "Isabella" "PA" 55 27 "20%" 24.517
"97903" 8.548806 0 NA "Brogan" "OR" 111 48 "14.41%" 34.1427
"99745" 8.548764 0 NA "Hughes" "AK" 44 19 "9.09%" 43.3142
"74563" 8.548381 0 20799 "Red Oak" "OK" 1362 609 "10.35%" 41.1344
"38468" 8.547222 0 20800 "Leoma" "TN" 2863 1334 "8.42%" 44.4662
"71744" 8.545784 0 20801 "Hampton" "AR" 2379 1020 "7.86%" 45.426
"70535" 8.542059 0 20802 "Eunice" "LA" 11193 4925 "10.37%" 41.0939
"34420" 8.536255 0 20803 "Belleview" "FL" 9960 4016 "8.34%" 44.5904
"81030" 8.533493 0 NA "Cheraw" "CO" 101 39 "15.84%" 31.6687
"26142" 8.533051 0 20804 "Davisville" "WV" 1511 697 "7.41%" 46.1896
"41653" 8.530281 0 20805 "Prestonsburg" "KY" 8582 3737 "12.85%" 36.8128
"62418" 8.527556 0 20806 "Brownstown" "IL" 1353 564 "8.13%" 44.9487
"61104" 8.523824 0 20807 "Rockford" "IL" 12247 4600 "8.18%" 44.8585
"38924" 8.520283 0 20808 "Cruger" "MS" 651 297 "12.90%" 36.7213
"70546" 8.517349 0 20809 "Jennings" "LA" 10035 4408 "9.94%" 41.8353
"63545" 8.514365 0 20810 "Green City" "MO" 832 351 "10.94%" 40.108
"14898" 8.513893 0 20811 "Woodhull" "NY" 886 389 "6.77%" 47.2841
"24363" 8.513339 0 20812 "Mouth of Wilson" "VA" 1130 492 "8.23%" 44.7709
"33714" 8.509542 0 20813 "Saint Petersburg" "FL" 12699 4436 "9.66%" 42.3008
"72865" 8.50586 0 20814 "Subiaco" "AR" 721 299 "5.83%" 48.9094
"36611" 8.504498 0 20815 "Mobile" "AL" 4244 1726 "9.07%" 43.3142
"37018" 8.503024 0 20816 "Beechgrove" "TN" 1134 475 "9.79%" 42.0772
"79855" 8.502256 0 20817 "Van Horn" "TX" 1674 771 "13.26%" 36.091
"56060" 8.501704 0 NA "Lewisville" "MN" 341 156 "7.92%" 45.2991
"30251" 8.501254 0 20818 "Luthersville" "GA" 1303 611 "4.84%" 50.6106
"74947" 8.500873 0 NA "Monroe" "OK" 91 38 "14.29%" 34.324
"4774" 8.500675 0 20819 "Saint Francis" "ME" 629 257 "10.33%" 41.1344
"50065" 8.500395 0 NA "Davis City" "IA" 386 169 "9.84%" 41.9765
"74533" 8.500167 0 NA "Caney" "OK" 444 204 "12.39%" 37.593
"49665" 8.499291 0 20820 "Marion" "MI" 2746 1195 "7.54%" 45.9477
"26611" 8.498476 0 NA "Cedarville" "WV" 223 87 "5.38%" 49.6639
"24577" 8.497345 0 20821 "Nathalie" "VA" 3899 1620 "7.77%" 45.5437
"71039" 8.495872 0 20822 "Heflin" "LA" 1468 651 "8.31%" 44.6087
"34668" 8.486648 0 20823 "Port Richey" "FL" 32139 12119 "8.62%" 44.0752
"45065" 8.477309 0 20824 "South Lebanon" "OH" 1880 825 "3.30%" 53.2428
"36032" 8.47636 0 20825 "Fort Deposit" "AL" 1578 692 "13.18%" 36.21
"58564" 8.475887 0 NA "Raleigh" "ND" 144 67 "9.72%" 42.17
"45403" 8.472898 0 20826 "Dayton" "OH" 10754 4037 "9.24%" 42.9912
"16938" 8.469787 0 20827 "Morris" "PA" 594 242 "8.92%" 43.543
"36319" 8.469208 0 20828 "Columbia" "AL" 1517 671 "9.56%" 42.4446
"18461" 8.468697 0 NA "Starlight" "PA" 335 133 "5.97%" 48.627
"89442" 8.468433 0 20829 "Wadsworth" "NV" 624 273 "6.41%" 47.8673
"64437" 8.468071 0 20830 "Craig" "MO" 696 291 "9.05%" 43.3142
"58748" 8.467827 0 NA "Kramer" "ND" 189 72 "9.52%" 42.49
"83850" 8.467314 0 20831 "Pinehurst" "ID" 1675 686 "7.70%" 45.6352
"54948" 8.466781 0 NA "Leopolis" "WI" 264 101 "6.44%" 47.8097
"54125" 8.466576 0 NA "Goodman" "WI" 492 206 "9.96%" 41.7425
"56685" 8.466411 0 NA "Waskish" "MN" 112 43 "11.61%" 38.901
"58569" 8.466361 0 NA "Shields" "ND" 70 24 "8.57%" 44.131
"62899" 8.466073 0 20832 "Xenia" "IL" 977 452 "8.09%" 44.967
"43837" 8.465469 0 20833 "Port Washington" "OH" 1222 549 "7.53%" 45.9268
"21829" 8.465055 0 NA "Girdletree" "MD" 288 102 "12.50%" 37.3594
"72081" 8.463619 0 20834 "Judsonia" "AR" 4943 2133 "7.79%" 45.477
"28531" 8.461926 0 20835 "Harkers Island" "NC" 1228 523 "7.25%" 46.4093
"64857" 8.461534 0 NA "Purcell" "MO" 203 84 "5.91%" 48.708
"70453" 8.461303 0 20836 "Pine Grove" "LA" 643 305 "10.42%" 40.93
"26529" 8.460606 0 20837 "Core" "WV" 1898 487 "5.80%" 48.899
"78833" 8.459798 0 20838 "Camp Wood" "TX" 1043 421 "15.24%" 32.6154
"71232" 8.458322 0 20839 "Delhi" "LA" 4341 1861 "11.73%" 38.6722
"87121" 8.451427 0 20840 "Albuquerque" "NM" 20778 9648 "8.28%" 44.6035
"70119" 8.436852 0 20841 "New Orleans" "LA" 32320 10086 "16.09%" 31.1548
"75426" 8.426818 0 20842 "Clarksville" "TX" 4243 1727 "10.11%" 41.4509
"66517" 8.425407 0 20843 "Ogden" "KS" 898 447 "10.36%" 41.0259
"13642" 8.4233 0 20844 "Gouverneur" "NY" 6778 2510 "8.53%" 44.1707
"81089" 8.420343 0 20845 "Walsenburg" "CO" 3993 1262 "12.70%" 36.9841
"76632" 8.41895 0 20846 "Chilton" "TX" 1094 447 "7.50%" 45.9477
"41234" 8.418631 0 NA "Meally" "KY" 66 31 "9.09%" 43.1978
"71652" 8.418381 0 20847 "Kingsland" "AR" 837 355 "6.45%" 47.744
"78622" 8.418082 0 NA "Fentress" "TX" 250 115 "10.80%" 40.2492
"30810" 8.417659 0 20848 "Gibson" "GA" 1286 521 "6.30%" 48.0059
"15489" 8.41724 0 NA "West Leisenring" "PA" 237 86 "9.28%" 42.8605
"29702" 8.415398 0 20849 "Blacksburg" "SC" 6466 2763 "7.75%" 45.5018
"64676" 8.413572 0 NA "Rothville" "MO" 178 70 "7.87%" 45.2991
"39117" 8.411753 0 20850 "Morton" "MS" 6451 2819 "7.15%" 46.5348
"39455" 8.408764 0 20851 "Lumberton" "MS" 4438 1964 "10.75%" 40.3276
"39067" 8.407288 0 20852 "Ethel" "MS" 940 411 "10.53%" 40.699
"48216" 8.405874 0 20853 "Detroit" "MI" 4210 1340 "11.12%" 39.6895
"28669" 8.404208 0 20854 "Roaring River" "NC" 1864 888 "6.60%" 47.4711
"54525" 8.403647 0 NA "Gile" "WI" 180 71 "7.78%" 45.439
"32361" 8.403422 0 NA "Wacissa" "FL" 346 140 "0%" 58.84
"38352" 8.403422 0 NA "Luray" "TN" 253 128 "0%" 58.84
"43336" 8.403422 0 NA "Middleburg" "OH" 36 8 "0%" 58.84
"15551" 8.403085 0 20855 "Markleton" "PA" 587 257 "7.84%" 45.335
"24916" 8.402865 0 NA "Asbury" "WV" 213 94 "9.86%" 41.843
"49743" 8.40264 0 20856 "Hawks" "MI" 610 251 "6.39%" 47.8097
"15344" 8.402215 0 20857 "Jefferson" "PA" 936 401 "9.51%" 42.4407
"72461" 8.401158 0 20858 "Rector" "AR" 2907 1208 "7.81%" 45.369
"61474" 8.400289 0 NA "Saint Augustine" "IL" 263 119 "7.98%" 45.0651
"13437" 8.400126 0 NA "Redfield" "NY" 325 134 "6.15%" 48.2177
"30747" 8.397053 0 20859 "Summerville" "GA" 10869 4245 "7.33%" 46.1857
"30753" 8.392845 0 20860 "Trion" "GA" 4462 1878 "5.92%" 48.6126
"31741" 8.391467 0 20861 "Damascus" "GA" 563 208 "11.19%" 39.5248
"49886" 8.391209 0 NA "Spalding" "MI" 382 151 "7.33%" 46.1752
"4758" 8.390671 0 20862 "Mars Hill" "ME" 1584 665 "9.34%" 42.7009
"57255" 8.39013 0 NA "New Effington" "SD" 393 163 "6.62%" 47.4
"24273" 8.388821 0 20863 "Norton" "VA" 4381 1831 "10.55%" 40.6258
"49879" 8.3874 0 20864 "Republic" "MI" 796 319 "8.67%" 43.8595
"73622" 8.387119 0 NA "Bessie" "OK" 223 87 "8.07%" 44.8859
"62361" 8.38696 0 NA "Pearl" "IL" 361 143 "4.99%" 50.2026
"63349" 8.386644 0 20865 "Hawk Point" "MO" 785 360 "3.57%" 52.647
"97842" 8.3864 0 NA "Imnaha" "OR" 101 42 "12.87%" 36.612
"71674" 8.386187 0 20866 "Watson" "AR" 675 286 "7.70%" 45.5149
"40146" 8.385352 0 20867 "Irvington" "KY" 2361 1046 "6.01%" 48.4217
"65762" 8.384616 0 NA "Thornfield" "MO" 316 138 "9.18%" 42.9638
"56517" 8.384471 0 NA "Beltrami" "MN" 209 99 "9.09%" 43.1102
"36110" 8.382118 0 20868 "Montgomery" "AL" 8364 3467 "10.78%" 40.189
"66933" 8.379745 0 NA "Barnes" "KS" 288 109 "11.46%" 39.024
"87553" 8.379401 0 20869 "Penasco" "NM" 955 415 "14.66%" 33.5072
"63933" 8.378422 0 20870 "Campbell" "MO" 2613 1069 "9.41%" 42.5453
"24954" 8.376988 0 20871 "Marlinton" "WV" 2607 1017 "9.63%" 42.1766
"74540" 8.376234 0 NA "Daisy" "OK" 136 56 "13.24%" 35.95
"49756" 8.375359 0 20872 "Lewiston" "MI" 3050 1218 "7.80%" 45.3161
"26601" 8.373501 0 20873 "Sutton" "WV" 3720 1396 "11.48%" 38.9769
"35764" 8.372383 0 NA "Paint Rock" "AL" 349 168 "6.59%" 47.4
"81148" 8.372219 0 NA "Romeo" "CO" 248 119 "17.34%" 28.8757
"90040" 8.370616 0 20874 "Los Angeles" "CA" 5585 2199 "5.07%" 50.0222
"15611" 8.369035 0 NA "Adamsburg" "PA" 165 79 "3.03%" 53.5305
"27878" 8.368722 0 20875 "Sharpsburg" "NC" 970 466 "7.11%" 46.493
"18231" 8.368357 0 NA "Kelayres" "PA" 361 133 "6.93%" 46.8173
"4936" 8.368215 0 NA "Eustis" "ME" 159 58 "10.06%" 41.4077
"67137" 8.368022 0 20876 "Severy" "KS" 538 235 "7.25%" 46.2563
"67501" 8.362983 0 20877 "Hutchinson" "KS" 17822 6805 "8.17%" 44.6689
"82213" 8.357982 0 NA "Glendo" "WY" 395 141 "8.86%" 43.477
"33890" 8.357038 0 20878 "Zolfo Springs" "FL" 3042 1308 "7.79%" 45.3201
"84001" 8.356083 0 NA "Altamont" "UT" 442 224 "9.05%" 43.15
"98439" 8.355146 0 20879 "Lakewood" "WA" 2969 1665 "12.16%" 37.7857
"75574" 8.353999 0 20880 "Simms" "TX" 1207 532 "7.21%" 46.3112
"35587" 8.35348 0 20881 "Townley" "AL" 682 290 "10.12%" 41.292
"79240" 8.353277 0 NA "Lelia Lake" "TX" 56 26 "21.43%" 21.7937
"46203" 8.34626 0 20882 "Indianapolis" "IN" 25510 10168 "7.42%" 45.9255
"31301" 8.338703 0 20883 "Allenhurst" "GA" 2023 1093 "9.59%" 42.191
"13485" 8.337984 0 20884 "West Edmeston" "NY" 599 270 "8.68%" 43.7549
"49848" 8.337787 0 NA "Ingalls" "MI" 122 53 "6.56%" 47.4
"96021" 8.335409 0 20885 "Corning" "CA" 8543 3560 "8.26%" 44.458
"52163" 8.333005 0 NA "Protivin" "IA" 217 77 "6.91%" 46.7872
"87023" 8.332816 0 NA "Jarales" "NM" 470 172 "8.72%" 43.6646
"37843" 8.332135 0 20886 "Parrottsville" "TN" 2005 909 "9.23%" 42.7964
"4746" 8.33147 0 NA "Grand Isle" "ME" 408 175 "7.60%" 45.6025
"54493" 8.331222 0 20887 "Willard" "WI" 504 204 "8.13%" 44.6767
"32626" 8.329638 0 20888 "Chiefland" "FL" 5268 2194 "10.04%" 41.3907
"31749" 8.327837 0 20889 "Enigma" "GA" 1292 606 "9.67%" 42.0197
"4652" 8.327087 0 20890 "Lubec" "ME" 1442 493 "14.36%" 33.9505
"36343" 8.326409 0 20891 "Gordon" "AL" 1032 437 "8.62%" 43.8255
"74060" 8.326036 0 NA "Prue" "OK" 331 152 "8.76%" 43.5862
"13681" 8.325817 0 NA "Richville" "NY" 470 214 "7.02%" 46.5832
"99167" 8.325579 0 NA "Rice" "WA" 403 152 "9.18%" 42.8605
"67741" 8.325389 0 NA "Kanorado" "KS" 288 123 "10.07%" 41.3293
"31730" 8.32361 0 20892 "Camilla" "GA" 6189 2598 "11.76%" 38.4107
"4780" 8.321826 0 NA "Smyrna Mills" "ME" 314 139 "8.92%" 43.3142
"62892" 8.321665 0 NA "Vernon" "IL" 277 110 "5.05%" 49.9686
"52050" 8.321484 0 NA "Greeley" "IA" 379 183 "6.07%" 48.2177
"50150" 8.321189 0 20893 "Lovilia" "IA" 693 311 "4.91%" 50.2157
"31557" 8.320506 0 20894 "Patterson" "GA" 1804 765 "7.65%" 45.4874
"72332" 8.319987 0 NA "Edmondson" "AR" 90 49 "13.33%" 35.687
"2121" 8.316151 0 20895 "Boston" "MA" 13891 6090 "12.24%" 37.5738
"38240" 8.311893 0 20896 "Obion" "TN" 1615 706 "6.13%" 48.0922
"16435" 8.311069 0 20897 "Springboro" "PA" 1380 603 "5.72%" 48.7904
"68050" 8.310562 0 NA "Prague" "NE" 468 202 "7.48%" 45.76
"38392" 8.31029 0 20898 "Mercer" "TN" 517 220 "10.64%" 40.3172
"41144" 8.308208 0 20899 "Greenup" "KY" 7072 3007 "8.81%" 43.4672
"20020" 8.298306 0 20900 "Washington" "DC" 29002 12230 "11.88%" 38.1675
"27953" 8.290133 0 20901 "Manns Harbor" "NC" 779 367 "6.93%" 46.6904
"52254" 8.289741 0 20902 "Lost Nation" "IA" 649 284 "6.01%" 48.2805
"63443" 8.289485 0 NA "Hunnewell" "MO" 282 115 "1.06%" 56.7995
"5846" 8.289167 0 20903 "Island Pond" "VT" 879 364 "10.81%" 40.006
"38873" 8.28847 0 20904 "Tishomingo" "MS" 1664 694 "7.63%" 45.477
"29123" 8.286968 0 20905 "Pelion" "SC" 3813 1720 "4.85%" 50.268
"45651" 8.284875 0 20906 "Mc Arthur" "OH" 3820 1653 "7.36%" 45.9399
"17730" 8.283788 0 NA "Dewart" "PA" 143 59 "0%" 58.6079
"71949" 8.283626 0 NA "Jessieville" "AR" 449 202 "8.46%" 44.0229
"29080" 8.2828 0 20907 "Lynchburg" "SC" 2563 1081 "9.33%" 42.5362
"15821" 8.282062 0 NA "Benezett" "PA" 133 55 "6.77%" 46.9336
"77359" 8.28191 0 NA "Oakhurst" "TX" 416 192 "6.73%" 46.9925
"41719" 8.281622 0 20908 "Bonnyman" "KY" 633 276 "7.90%" 44.9775
"5904" 8.281378 0 NA "Gilman" "VT" 255 112 "7.06%" 46.419
"68445" 8.281274 0 NA "Swanton" "NE" 121 42 "7.44%" 45.76
"52542" 8.281167 0 NA "Cantril" "IA" 273 109 "9.52%" 42.17
"59053" 8.281013 0 NA "Martinsdale" "MT" 289 71 "11.07%" 39.4999
"59544" 8.280903 0 NA "Whitewater" "MT" 109 50 "10.09%" 41.189
"75431" 8.280558 0 20909 "Como" "TX" 1145 517 "6.20%" 47.8908
"27871" 8.279325 0 20910 "Robersonville" "NC" 3339 1384 "10.75%" 40.0452
"46921" 8.278395 0 NA "Deedsville" "IN" 49 23 "0%" 58.57
"26167" 8.278194 0 20911 "Reader" "WV" 680 270 "6.91%" 46.6577
"63551" 8.277928 0 NA "Livonia" "MO" 287 134 "7.67%" 45.358
"77367" 8.277802 0 NA "Riverside" "TX" 169 66 "14.20%" 34.0904
"78336" 8.275663 0 20912 "Aransas Pass" "TX" 7618 3261 "8.19%" 44.4453
"14754" 8.273477 0 NA "Little Genesee" "NY" 346 145 "7.51%" 45.6025
"58758" 8.273328 0 NA "Martin" "ND" 190 79 "9.47%" 42.225
"57584" 8.273249 0 NA "Witten" "SD" 101 39 "12.87%" 36.3682
"45812" 8.272861 0 20913 "Alger" "OH" 1310 567 "5.73%" 48.6793
"45389" 8.272408 0 NA "Christiansburg" "OH" 337 141 "5.04%" 49.8522
"66773" 8.272159 0 20914 "Scammon" "KS" 574 258 "5.23%" 49.5384
"43321" 8.271931 0 NA "Fulton" "OH" 262 93 "2.67%" 53.938
"50426" 8.271835 0 NA "Carpenter" "IA" 87 30 "8.05%" 44.6767
"29018" 8.271086 0 20915 "Bowman" "SC" 2641 1123 "10.34%" 40.7212
"28333" 8.268434 0 20916 "Dudley" "NC" 7018 3081 "8.99%" 43.037
"90805" 8.25316 0 20917 "Long Beach" "CA" 48632 20347 "8.76%" 43.4319
"36373" 8.2397 0 NA "Shorterville" "AL" 409 174 "7.82%" 45.0389
"84329" 8.239554 0 NA "Park Valley" "UT" 121 61 "13.22%" 35.7249
"31642" 8.238821 0 20918 "Pearson" "GA" 2548 1120 "8.44%" 43.968
"42754" 8.235443 0 20919 "Leitchfield" "KY" 9763 4267 "8.37%" 44.0844
"58847" 8.23272 0 NA "Keene" "ND" 162 77 "12.35%" 37.2299
"50027" 8.232611 0 NA "Barnes City" "IA" 239 109 "5.02%" 49.8522
"23704" 8.22922 0 20920 "Portsmouth" "VA" 12113 4488 "12.68%" 36.652
"32466" 8.224931 0 20921 "Youngstown" "FL" 3524 1527 "5.70%" 48.674
"99581" 8.223869 0 NA "Emmonak" "AK" 352 140 "4.55%" 50.669
"77301" 8.220084 0 20922 "Conroe" "TX" 13444 5724 "10.22%" 40.8899
"26582" 8.215434 0 20923 "Mannington" "WV" 3504 1488 "8.85%" 43.2554
"85031" 8.210293 0 20924 "Phoenix" "AZ" 15232 6181 "5.91%" 48.3158
"96109" 8.205899 0 20925 "Doyle" "CA" 775 332 "10.45%" 40.4859
"62956" 8.205504 0 20926 "Karnak" "IL" 664 270 "8.58%" 43.701
"74045" 8.205262 0 NA "Maramec" "OK" 216 90 "8.33%" 44.131
"58622" 8.204926 0 20927 "Belfield" "ND" 1011 423 "9.50%" 42.1256
"29536" 8.201826 0 20928 "Dillon" "SC" 10280 4429 "9.06%" 42.8788
"69349" 8.198975 0 NA "Henry" "NE" 113 49 "6.19%" 47.8097
"72434" 8.198587 0 20929 "Imboden" "AR" 1295 566 "11.04%" 39.4529
"88113" 8.198217 0 NA "Causey" "NM" 45 19 "6.67%" 46.9925
"41559" 8.198082 0 NA "Regina" "KY" 442 187 "8.60%" 43.6646
"31824" 8.197657 0 20930 "Preston" "GA" 1110 476 "7.57%" 45.439
"96108" 8.197344 0 NA "Davis Creek" "CA" 29 16 "0%" 58.4784
"40115" 8.1971 0 20931 "Custer" "KY" 857 398 "5.13%" 49.6299
"79082" 8.196822 0 NA "Springlake" "TX" 146 60 "13.70%" 34.8697
"63147" 8.19451 0 20932 "Saint Louis" "MO" 8282 3065 "8.03%" 44.6388
"24946" 8.191894 0 20933 "Hillsboro" "WV" 1253 412 "8.62%" 43.6176
"36320" 8.190954 0 20934 "Cottonwood" "AL" 2168 963 "6.92%" 46.5479
"24974" 8.190241 0 NA "Secondcreek" "WV" 174 70 "6.90%" 46.5832
"84007" 8.190241 0 NA "Bluebell" "UT" 261 124 "6.90%" 46.5832
"14861" 8.189854 0 20935 "Lowman" "NY" 978 424 "5.21%" 49.4808
"79501" 8.188943 0 20936 "Anson" "TX" 2336 1023 "9.59%" 41.9399
"15552" 8.187118 0 20937 "Meyersdale" "PA" 4309 1780 "9.14%" 42.7062
"71454" 8.185525 0 20938 "Montgomery" "LA" 1493 670 "7.37%" 45.76
"57644" 8.185061 0 NA "Meadow" "SD" 203 88 "15.27%" 32.1447
"70589" 8.184351 0 20939 "Washington" "LA" 2394 1072 "10.32%" 40.6807
"34669" 8.181642 0 20940 "Hudson" "FL" 7482 3029 "7.54%" 45.4691
"47118" 8.178974 0 20941 "English" "IN" 2239 974 "7.28%" 45.9111
"47558" 8.177857 0 20942 "Montgomery" "IN" 1829 875 "3.83%" 51.8607
"45629" 8.176764 0 20943 "Franklin Furnace" "OH" 2154 963 "9.98%" 41.2508
"62365" 8.176056 0 NA "Plainville" "IL" 426 196 "5.16%" 49.551
"71469" 8.175449 0 20944 "Robeline" "LA" 1775 761 "11.21%" 39.1299
"36375" 8.173611 0 20945 "Slocomb" "AL" 4922 2167 "7.40%" 45.7032
"29435" 8.17156 0 20946 "Cottageville" "SC" 2546 1115 "6.87%" 46.5976
"72473" 8.170385 0 20947 "Tuckerman" "AR" 1725 763 "8.35%" 44.0517
"67047" 8.169742 0 20948 "Fall River" "KS" 622 238 "9.32%" 42.3662
"4414" 8.169271 0 20949 "Brownville" "ME" 1094 428 "7.22%" 45.9843
"72947" 8.16819 0 20950 "Mulberry" "AR" 2847 1223 "6.15%" 47.8346
"90007" 8.161952 0 20951 "Los Angeles" "CA" 19878 7004 "15.76%" 31.2738
"17881" 8.156097 0 20952 "Trevorton" "PA" 1452 562 "4.96%" 49.8757
"57224" 8.155652 0 NA "Claire City" "SD" 167 79 "7.19%" 46.0379
"39039" 8.155241 0 20953 "Benton" "MS" 1333 603 "9.00%" 42.9062
"65608" 8.153213 0 20954 "Ava" "MO" 6061 2529 "10.34%" 40.5879
"26180" 8.151086 0 20955 "Walker" "WV" 1692 726 "6.74%" 46.8029
"62011" 8.150558 0 NA "Bingham" "IL" 233 107 "7.73%" 45.1004
"32190" 8.150276 0 20956 "Seville" "FL" 800 303 "2.75%" 53.673
"56240" 8.149847 0 20957 "Graceville" "MN" 760 284 "8.03%" 44.5773
"79537" 8.149622 0 NA "Nolan" "TX" 63 26 "15.87%" 31.055
"72166" 8.14954 0 NA "Tichnor" "AR" 239 98 "5.44%" 49.03
"50174" 8.14922 0 20958 "Murray" "IA" 927 414 "4.96%" 49.8522
"72324" 8.148549 0 20959 "Cherry Valley" "AR" 1509 694 "8.81%" 43.207
"72658" 8.14783 0 20960 "Norfork" "AR" 1106 490 "9.31%" 42.3453
"44837" 8.146792 0 20961 "Greenwich" "OH" 2674 1196 "5.65%" 48.6623
"77306" 8.144732 0 20962 "Conroe" "TX" 4835 2148 "4.51%" 50.6198
"31825" 8.14294 0 20963 "Richland" "GA" 1691 616 "10.70%" 39.9432
"39062" 8.142405 0 NA "D Lo" "MS" 257 107 "10.12%" 40.9527
"39301" 8.137373 0 20964 "Meridian" "MS" 18072 7575 "11.22%" 39.054
"30828" 8.131637 0 20965 "Warrenton" "GA" 2831 1191 "8.83%" 43.1599
"64688" 8.13077 0 NA "Wheeling" "MO" 330 135 "5.76%" 48.4518
"36756" 8.129745 0 20966 "Marion" "AL" 3396 1430 "12.04%" 37.6183
"28350" 8.128749 0 NA "Lakeview" "NC" 228 110 "9.65%" 41.7425
"42261" 8.126809 0 20967 "Morgantown" "KY" 6844 2933 "6.34%" 47.4423
"72475" 8.124912 0 NA "Waldenburg" "AR" 71 24 "8.45%" 43.804
"78073" 8.123817 0 20968 "Von Ormy" "TX" 3917 1714 "8.35%" 43.9732
"34690" 8.119961 0 20969 "Holiday" "FL" 10127 3678 "7.53%" 45.3724
"40913" 8.117108 0 NA "Beverly" "KY" 258 98 "19.77%" 24.2834
"65655" 8.116439 0 20970 "Gainesville" "MO" 2176 932 "9.56%" 41.8745
"65486" 8.115297 0 20971 "Iberia" "MO" 1981 892 "8.03%" 44.5146
"15316" 8.114672 0 NA "Brave" "PA" 301 129 "9.30%" 42.3152
"36273" 8.114084 0 20972 "Ranburne" "AL" 1837 817 "7.95%" 44.64
"50147" 8.113486 0 NA "Lineville" "IA" 335 124 "5.97%" 48.054
"41602" 8.11325 0 20973 "Auxier" "KY" 524 211 "9.35%" 42.225
"78125" 8.113096 0 NA "Mineral" "TX" 35 13 "5.71%" 48.4897
"76469" 8.113079 0 NA "Putnam" "TX" 16 4 "25%" 15.2557
"71220" 8.10854 0 20974 "Bastrop" "LA" 16522 7198 "9.62%" 41.7621
"63565" 8.103249 0 20975 "Unionville" "MO" 2761 1144 "10.32%" 40.546
"26354" 8.100412 0 20976 "Grafton" "WV" 7570 2893 "9.80%" 41.4404
"58573" 8.098163 0 20977 "Strasburg" "ND" 631 225 "7.61%" 45.2207
"56720" 8.097976 0 NA "Donaldson" "MN" 53 23 "11.32%" 38.82
"83218" 8.097932 0 NA "Basalt" "ID" 109 41 "1.83%" 55.165
"80733" 8.097838 0 NA "Hillrose" "CO" 229 112 "9.61%" 41.7699
"36722" 8.097671 0 NA "Arlington" "AL" 379 160 "11.08%" 39.22
"65768" 8.097482 0 NA "Vanzant" "MO" 310 132 "7.10%" 46.092
"52549" 8.097268 0 NA "Cincinnati" "IA" 467 207 "10.49%" 40.24
"71639" 8.095884 0 20978 "Dumas" "AR" 4574 1999 "9.09%" 42.646
"92583" 8.090971 0 20979 "San Jacinto" "CA" 13327 5180 "7.87%" 44.746
"27919" 8.087137 0 20980 "Belvidere" "NC" 639 284 "8.14%" 44.2805
"73557" 8.086887 0 NA "Medicine Park" "OK" 274 129 "9.49%" 41.9517
"99628" 8.086764 0 NA "Manokotak" "AK" 176 80 "10.80%" 39.6948
"71417" 8.085809 0 20981 "Colfax" "LA" 3299 1373 "11.12%" 39.1273
"25844" 8.084585 0 20982 "Glen Daniel" "WV" 1157 506 "4.84%" 49.9568
"50165" 8.084258 0 NA "Millerton" "IA" 28 9 "0%" 58.2967
"98402" 8.083188 0 20983 "Tacoma" "WA" 3867 491 "15.21%" 32.0924
"63846" 8.081842 0 20984 "Essex" "MO" 1027 440 "7.69%" 45.0389
"27917" 8.081426 0 NA "Barco" "NC" 489 219 "10.84%" 39.615
"74833" 8.081176 0 NA "Castle" "OK" 422 191 "5.92%" 48.0817
"25601" 8.079713 0 20985 "Logan" "WV" 4906 1859 "13.29%" 35.3875
"15954" 8.077835 0 20986 "Seward" "PA" 1927 812 "7.78%" 44.8742
"39663" 8.076743 0 20987 "Silver Creek" "MS" 2048 940 "10.16%" 40.784
"81244" 8.076148 0 NA "Rockvale" "CO" 119 50 "6.72%" 46.6996
"48629" 8.07458 0 20988 "Houghton Lake" "MI" 5593 2232 "8.01%" 44.4806
