LICENSE_NBR,LIC_STATUS,BUSINESS_NAME,BUSINESS_NAME2,BUILDING,STREET,CITY,STATE,ZIP,SWC_TYPE,SWC_SQ_FT,SWC_TABLES,SWC_CHAIRS,DOHMH,LATITUDE,LONGITUDE,COMMUNITY_DISTRICT,CITY_COUNCIL_DISTRICT,CD_URL,APP_ID,APP_SWC_TYPE,APP_SQ_FT,APP_TABLES,APP_CHAIRS,APP_STATUS,APP_STATUS_DATE,EXPIRATION_DATE,APP_TOO_DATE,SUBMIT_DATE,INTAKE,INTAKE_DD,DPQA,SEND_PACKAGE_DD,CP,CP_DD,CB,CB_DD,HEARING,HEARING_DD,HEARING_PUBLIC,HEARING_PUBLIC_DD,CC,CC_DD,MOO,MOO_DD,ISSUANCE,ISSUANCE_DD
0954589-DCA,Active,"A.T. WEST 16TH ENTERPRISES,LTD.",CAMPEON,9,E 16TH ST,NEW YORK,NY,10003,Unenclosed,218,10,20,40389357,40.73715189,-73.99196756,105,2,http://www.cb5.org,25986-2015-RSWC,Unenclosed,218,10,20,Application Review Completed,12/12/2015,9/15/2017,,9/4/2015,Ready For Review,9/4/2015,Approved,10/27/2015,,,Review Period Expired,10/25/2015,Waived,10/27/2015,,,Approved,12/4/2015,Approved,12/4/2015,Issued,12/12/2015
1163815-DCA,Inactive,PORTICI RESTAURANT INC,44 SOUTHWEST,621,9TH AVE,NEW YORK,NY,10036,Unenclosed,268,8,19,40698807,40.75975764,-73.99191791,104,3,http://www.nyc.gov/mcb4,6529-2016-RSWC,Unenclosed,268,8,19,Application Review Completed,4/12/2016,4/15/2018,,4/12/2016,Ready For Review,4/12/2016,Approved,,Proceed,4/12/2016,Recommend Approval,4/12/2016,Waived,4/12/2016,,,Approved,4/12/2016,Approved,4/12/2016,Issued,4/12/2016
1200498-DCA,Active,757 REST. LLC,ROGUE,757,AVENUE OF THE AMERICAS,NEW YORK,NY,10010,Unenclosed,270,10,20,41041142,40.74443371,-73.99186924,104,3,http://www.nyc.gov/mcb4,30471-2015-RSWC,Unenclosed,270,10,20,Application Review Completed,3/31/2016,12/15/2017,,11/20/2015,Ready For Review,11/23/2015,Approved,1/14/2016,Pending Review,11/23/2015,Review Period Expired,1/13/2016,Waived,1/14/2016,,,Approved,3/31/2016,Approved,3/31/2016,Issued,3/31/2016
2037230-DCA,Active,THE WREN NEW YORK LLC,,344,BOWERY,NEW YORK,NY,10012,Unenclosed,184,5,14,41630209,40.72621679,-73.99186786,102,1,http://www.nyc.gov/manhattancb2,2674-2016-ASWC,Unenclosed,184,5,14,Application Review Completed,6/9/2016,12/15/2018,,3/9/2016,Ready For Review,3/9/2016,Approved,5/17/2016,Pending Review,3/10/2016,Review Period Expired,4/30/2016,Recommendation Issued,5/6/2016,SWC Public Hearing,4/27/2016,Approved,6/9/2016,Approved,6/9/2016,Issued,6/9/2016
2006623-DCA,Active,PASTA SHOP LLC,BAR PRIMI,325,BOWERY,NEW YORK,NY,10003,Unenclosed,398,18,36,50007157,40.7256349,-73.99186432,103,2,http://www.nyc.gov/manhattancb3,12004-2016-RSWC,Unenclosed,398,18,36,Application Review Completed,12/12/2016,9/15/2018,,9/9/2016,Ready For Review,9/9/2016,Approved,11/3/2016,Pending Review,9/12/2016,Review Period Expired,11/2/2016,Waived,11/3/2016,,,Approved,12/12/2016,Approved,12/12/2016,Issued,12/12/2016
1347119-DCA,Active,"CLAY FARM, LLC",THE BELL HOUSE,149,7TH ST,BROOKLYN,NY,11215,Unenclosed,180,5,20,41350966,40.67372861,-73.99172285,306,39,http://www.brooklyncb6.org/,16791-2016-RSWC,Unenclosed,180,5,20,Application Review Completed,11/4/2016,9/15/2018,12/2/2016,11/2/2016,Ready For Review,11/2/2016,Approved,,Proceed,11/4/2016,Review Period Expired,11/4/2016,Waived,11/4/2016,,,Approved,11/4/2016,Approved,11/4/2016,Issued,11/4/2016
1254785-DCA,Inactive,"BOWERY F & B, LLC",GEMMA,335,BOWERY,NEW YORK,NY,10003,Unenclosed,376,18,48,41258669,40.72602189,-73.9916911,103,2,http://www.nyc.gov/manhattancb3,15835-2015-RSWC,Unenclosed,376,18,48,Application Review Completed,8/20/2015,4/15/2017,,4/13/2015,Ready For Review,4/13/2015,Approved,6/10/2015,,,Review Period Expired,6/5/2015,Waived,6/5/2015,,,Approved,7/10/2015,Approved,7/10/2015,Issued,7/15/2015
2023885-DCA,Active,WESTWAY DINER INC,WEST WAY DINER,614,9TH AVE,NEW YORK,NY,10036,Unenclosed,211,18,36,40387861,40.75938434,-73.99169055,104,3,http://www.nyc.gov/mcb4,3237-2015-ASWC,Unenclosed,211,18,36,Application Review Completed,7/21/2015,4/15/2017,,3/19/2015,Ready For Review,3/19/2015,Approved,6/10/2015,,,Review Period Expired,6/1/2015,Recommendation Issued,6/3/2015,SWC Public Hearing,,Approved,7/10/2015,Approved,7/10/2015,Issued,7/11/2015
1467798-DCA,Active,P12 NEW YORK LLC,RIBALTA,48,E 12TH ST,NEW YORK,NY,10003,Unenclosed,120,6,12,41651810,40.73319668,-73.99166134,102,2,http://www.nyc.gov/manhattancb2,30491-2015-RSWC,Unenclosed,120,6,12,Application Review Completed,3/18/2016,12/15/2017,,11/20/2015,Ready For Review,11/20/2015,Approved,1/6/2016,Pending Review,11/23/2015,Recommend Approval,12/21/2015,Waived,1/6/2016,,,Approved,3/18/2016,Approved,3/18/2016,Issued,3/18/2016
1380933-DCA,Active,"PQ UNION SQUARE, INC.",LE PAIN QUOTIDIEN,801,BROADWAY,NEW YORK,NY,10003,Unenclosed,529,19,38,41261090,40.73296337,-73.9915892,102,2,http://www.nyc.gov/manhattancb2,25957-2015-RSWC,Unenclosed,529,19,38,Application Review Completed,12/3/2015,9/15/2017,,9/3/2015,Ready For Review,9/3/2015,Approved,10/26/2015,Pending Review,9/3/2015,Review Period Expired,10/23/2015,Waived,10/23/2015,,,Approved,12/3/2015,Approved,12/3/2015,Issued,12/3/2015
1458966-DCA,Active,"PLAN A GROUP, LLC",FORGTMENOT,138,DIVISION ST,NEW YORK,NY,10002,Unenclosed,134,4,16,41665625,40.71456526,-73.99156627,103,1,http://www.nyc.gov/manhattancb3,24821-2015-RSWC,Unenclosed,134,4,16,Application Review Completed,12/4/2015,9/15/2017,,8/3/2015,Ready For Review,8/3/2015,Approved,9/29/2015,Pending Review,8/3/2015,Review Period Expired,9/25/2015,Waived,9/29/2015,,,Approved,12/4/2015,Approved,12/4/2015,Issued,12/4/2015
0924582-DCA,Active,STARBUCKS CORPORATION,STARBUCKS COFFEE COMPANY,454,LAFAYETTE ST,NEW YORK,NY,10003,Enclosed,947,25,77,40400739,40.73012255,-73.99153183,102,2,http://www.nyc.gov/manhattancb2,8331-2016-RSWC,Enclosed,947,25,77,Application Review Completed,5/18/2016,5/15/2018,,5/18/2016,Ready For Review,5/18/2016,Approved,,Proceed,5/18/2016,Recommend Approval,5/18/2016,Waived,5/18/2016,,,Approved,5/18/2016,Approved,5/18/2016,Issued,5/18/2016
2008446-DCA,Active,TABLE 87 GOWANUS NYC LLC,,473,3RD AVE,BROOKLYN,NY,11215,Unenclosed,328,6,24,50006794,40.67066268,-73.9914817,306,39,http://www.brooklyncb6.org/,10649-2016-RSWC,Unenclosed,328,6,24,Application Review Completed,12/7/2016,9/15/2018,,8/12/2016,Ready For Review,8/12/2016,Approved,10/17/2016,Pending Review,8/15/2016,Review Period Expired,10/5/2016,Waived,10/14/2016,,,Approved,12/7/2016,Approved,12/7/2016,Issued,12/7/2016
1192051-DCA,Active,EAST PUB INC,PHEBE'S,359,BOWERY,NEW YORK,NY,10003,Enclosed,808,24,96,41054554,40.72682884,-73.99144927,103,2,http://www.nyc.gov/manhattancb3,19456-2015-RSWC,Enclosed,808,24,96,Application Review Completed,5/20/2015,5/15/2017,,5/20/2015,Ready For Review,5/20/2015,Approved,,,,,,,,,,,,,,Issued,5/20/2015
1277785-DCA,Active,IL MELOGRANO LLC,IL MELOGRANO,501,W 51ST ST,NEW YORK,NY,10019,Unenclosed,120,8,16,41288500,40.76593052,-73.99135039,104,3,http://www.nyc.gov/mcb4,5324-2016-RSWC,Unenclosed,120,8,16,Application Review Completed,3/28/2016,4/15/2018,,3/28/2016,Ready For Review,3/28/2016,Approved,,Proceed,3/28/2016,Review Period Expired,3/28/2016,Waived,3/28/2016,,,Approved,3/28/2016,Approved,3/28/2016,Issued,3/28/2016
1248301-DCA,Active,PONENTE LLC,NIZZA,628,9TH AVE,NEW YORK,NY,10036,Unenclosed,249,10,20,41235443,40.75991405,-73.9913259,104,3,http://www.nyc.gov/mcb4,13631-2015-RSWC,Unenclosed,249,10,20,Application Review Completed,9/21/2015,4/15/2017,,3/27/2015,Ready For Review,3/27/2015,Approved,6/19/2015,Pending Review,4/29/2015,Review Period Expired,6/15/2015,Waived,6/15/2015,,,Approved,7/10/2015,Approved,7/10/2015,Issued,9/21/2015
2004087-DCA,Active,815 BROADWAY NYC LLC,THE HUMMUS AND PITA CO,815,BROADWAY,NEW YORK,NY,10003,Unenclosed,123,6,12,50005508,40.73306766,-73.99132579,102,2,http://www.nyc.gov/manhattancb2,6318-2016-RSWC,Unenclosed,123,6,12,Application Review Completed,7/20/2016,4/15/2018,,4/8/2016,Ready For Review,4/8/2016,Approved,4/11/2016,,,Review Period Expired,6/1/2016,Waived,6/1/2016,,,Review Period Expired,6/22/2016,Approved,7/19/2016,Issued,7/20/2016
1277876-DCA,Active,"LA SCALA RESTAURANT, LLC",FIVE NAPKIN BURGER,630,9TH AVE,NEW YORK,NY,10036,Unenclosed,455,11,34,41313395,40.75991404,-73.99130785,104,3,http://www.nyc.gov/mcb4,10772-2016-RSWC,Unenclosed,455,11,34,Application Review Completed,8/17/2016,9/15/2018,,8/17/2016,Ready For Review,8/17/2016,Approved,,Proceed,8/17/2016,Recommend Approval,8/17/2016,Waived,8/17/2016,,,Approved,8/17/2016,Approved,8/17/2016,Issued,8/17/2016
1094184-DCA,Active,DANA'S LLC,,630,9TH AVE,NEW YORK,NY,10036,Unenclosed,565,24,46,40847325,40.75991404,-73.99130785,104,3,http://www.nyc.gov/mcb4,31029-2015-RSWC,Unenclosed,565,24,46,Application Review Completed,3/7/2016,12/15/2017,4/15/2016,11/25/2015,Ready For Review,11/25/2015,Approved,1/14/2016,Pending Review,11/25/2015,Review Period Expired,1/14/2016,Waived,1/14/2016,,,Approved,3/7/2016,Approved,3/7/2016,Issued,3/7/2016
1462355-DCA,Active,PRET A MANGER (USA) LIMITED,PRET A MANGER,821,BROADWAY,NEW YORK,NY,10003,Unenclosed,235,5,9,50034176,40.73344643,-73.99130409,102,2,http://www.nyc.gov/manhattancb2,19129-2015-RSWC,Unenclosed,235,5,9,Application Review Completed,8/20/2015,4/15/2017,,5/11/2015,Ready For Review,5/11/2015,Approved,7/8/2015,,,Review Period Expired,7/2/2015,Waived,7/2/2015,,,Approved,8/10/2015,Approved,8/10/2015,Issued,8/10/2015
1415822-DCA,Active,"SHNY RESTAURANT GROUP, LLC",SOUTHERN HOSPITALITY,645,9TH AVE,NEW YORK,NY,10036,Unenclosed,102,4,8,41562538,40.76058925,-73.99126806,104,3,http://www.nyc.gov/mcb4,939-2016-RSWC,Unenclosed,102,4,8,Application Review Completed,5/12/2016,12/15/2017,2/15/2016,2/9/2016,Ready For Review,2/9/2016,Approved,2/10/2016,Pending Review,2/10/2016,Review Period Expired,4/1/2016,Waived,4/4/2016,,,Review Period Expired,4/25/2016,Approved,5/12/2016,Issued,5/12/2016
1385967-DCA,Active,"TAPPO, INC.",,49,W 24TH ST,NEW YORK,NY,10010,Unenclosed,140,5,10,41568107,40.74345104,-73.99111873,105,3,http://www.cb5.org,15658-2015-RSWC,Unenclosed,140,5,10,Application Review Completed,8/20/2015,4/15/2017,7/25/2015,4/10/2015,Ready For Review,4/10/2015,Approved,4/13/2015,,,Recommend Approval,5/15/2015,Recommendation Issued,5/15/2015,SWC Public Hearing,,Review Period Expired,6/10/2015,Approved,7/10/2015,Issued,7/15/2015
1101272-DCA,Active,659 REST. INC.,MERCURY BAR,659,9TH AVE,NEW YORK,NY,10036,Unenclosed,126,4,8,40677553,40.76088566,-73.99105143,104,3,http://www.nyc.gov/mcb4,27514-2015-RSWC,Unenclosed,126,4,8,Application Review Completed,4/29/2016,12/15/2017,,10/27/2015,Ready For Review,10/27/2015,Approved,12/17/2015,Pending Review,10/27/2015,Recommend Approval,12/14/2015,Waived,12/14/2015,,,Approved,4/29/2016,Approved,4/29/2016,Issued,4/29/2016
2046283-DCA,Active,841 BROADWAY BAKERY LLC,MAISON KEYSER,841,BROADWAY,NEW YORK,NY,10003,Unenclosed,269,10,20,50054836,40.73443726,-73.99102612,102,2,http://www.nyc.gov/manhattancb2,17827-2016-ASWC,Unenclosed,269,10,20,Application Review Completed,1/27/2017,9/15/2018,,10/25/2016,Ready For Review,10/25/2016,Approved,10/27/2016,Pending Review,10/27/2016,Recommend Approval,12/8/2016,Recommendation Issued,12/8/2016,SWC Public Hearing,12/14/2016,Review Period Expired,12/29/2016,Approved,1/27/2017,Issued,1/27/2017
1157684-DCA,Inactive,UNION SQUARE CATERING FACILITY INC.,,29,UNION SQ W,NEW YORK,NY,10003,Unenclosed,812,45,102,40893443,40.73652053,-73.9910078,105,2,http://www.cb5.org,5005-2015-RSWC,Unenclosed,812,45,102,Pending Review,1/17/2017,3/15/2017,3/15/2017,2/4/2015,Ready For Review,2/4/2015,Issued Temp Op Letter,2/5/2015,Pending Review,2/4/2015,Review Period Expired,3/24/2015,Recommendation Issued,3/24/2015,SWC Public Hearing,,Review Period Expired,6/1/2015,Pending Review,6/1/2015,Pending Review,
1169146-DCA,Inactive,ZVAH INC.,,37,CANAL ST,NEW YORK,NY,10002,Unenclosed,137,9,19,40946690,40.71479578,-73.99100351,103,1,http://www.nyc.gov/manhattancb3,15565-2014-RSWC,Unenclosed,137,9,19,Application Review Completed,2/7/2015,9/15/2016,3/15/2015,9/19/2014,Ready For Review,9/19/2014,Approved,9/19/2014,,,Recommend Approval,11/14/2014,Recommendation Issued,11/14/2014,SWC Public Hearing,,Approved,2/6/2015,Approved,2/6/2015,Issued,2/7/2015
1433299-DCA,Inactive,"43 WEST 24TH ST. REST., LLC",RAYMI RESTAURANT,43,W 24TH ST,NEW YORK,NY,10010,Unenclosed,234,11,22,41503546,40.74338241,-73.99096717,105,3,http://www.cb5.org,12850-2016-RSWC,Unenclosed,234,11,22,Pending Review,1/4/2017,2/15/2017,2/15/2017,9/23/2016,Ready For Review,9/23/2016,Issued Temp Op Letter,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Pending Review,
1283822-DCA,Active,THOMPSON REST. INC.,,358,W 44TH ST,NEW YORK,NY,10036,Unenclosed,235,12,25,41331752,40.75948584,-73.99095777,104,3,http://www.nyc.gov/mcb4,32621-2015-RSWC,Unenclosed,235,12,25,Application Review Completed,5/10/2016,12/15/2017,,12/9/2015,Ready For Review,12/9/2015,Approved,2/1/2016,Pending Review,12/9/2015,Review Period Expired,1/29/2016,Waived,2/1/2016,,,Approved,5/10/2016,Approved,5/10/2016,Issued,5/10/2016
2023884-DCA,Active,R&G 86 LLC,NUMERO 28,68,BERGEN ST,BROOKLYN,NY,11201,Unenclosed,203,10,24,50034797,40.68671682,-73.99094961,302,33,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,4296-2015-ASWC,Unenclosed,203,10,24,Application Review Completed,8/20/2015,12/15/2017,,4/7/2015,Ready For Review,4/7/2015,Approved,6/10/2015,,,Review Period Expired,6/1/2015,Recommendation Issued,6/3/2015,SWC Public Hearing,,Approved,7/10/2015,Approved,7/10/2015,Issued,7/27/2015
2037227-DCA,Active,STARBUCKS CORPORATION,Starbucks Coffee Company,25,UNION SQ W,NEW YORK,NY,10003,Small Unenclosed,199,3,12,50040933,40.73628997,-73.99093566,105,2,http://www.cb5.org,2804-2016-ASWC,Small Unenclosed,199,3,12,Application Review Completed,7/22/2016,4/15/2018,7/18/2016,3/11/2016,Ready For Review,3/11/2016,Approved,3/14/2016,Pending Review,3/14/2016,Review Period Expired,5/4/2016,Recommendation Issued,5/6/2016,SWC Public Hearing,5/4/2016,Review Period Expired,5/31/2016,Approved,7/22/2016,Issued,7/22/2016
2014464-DCA,Inactive,HH HOSPITALITY L.L.C.,BERKLI PARC CAFE,61,DELANCEY ST,NEW YORK,NY,10002,Small Unenclosed,159,4,16,41553082,40.7191023,-73.99089831,103,1,http://www.nyc.gov/manhattancb3,10856-2014-ASWC,Small Unenclosed,159,4,16,Application Review Completed,11/22/2014,12/15/2016,,8/6/2014,Ready For Review,8/6/2014,Approved,8/7/2014,,,Recommend Approval,10/7/2014,Recommendation Issued,10/9/2014,SWC Public Hearing,,Approved,11/19/2014,Approved,11/19/2014,Issued,11/22/2014
1253585-DCA,Active,TABOON RESTAURANT CORP.,TABOON,773,10TH AVE,NEW YORK,NY,10019,Unenclosed,196,11,22,40995536,40.76624064,-73.99089187,104,3,http://www.nyc.gov/mcb4,16393-2015-RSWC,Unenclosed,196,11,22,Application Review Completed,8/20/2015,4/15/2017,9/10/2015,4/15/2015,Ready For Review,4/15/2015,Approved,6/10/2015,,,Review Period Expired,6/5/2015,Waived,6/5/2015,,,Approved,7/10/2015,Approved,7/10/2015,Issued,7/11/2015
2018163-DCA,Active,SECOND STREET RESTAURANT LLC,,29,E 2ND ST,NEW YORK,NY,10003,Unenclosed,119,16,32,50018775,40.72495138,-73.99087587,103,2,http://www.nyc.gov/manhattancb3,15524-2015-RSWC,Unenclosed,119,16,32,Application Review Completed,8/25/2015,9/15/2017,,4/10/2015,Ready For Review,4/10/2015,Approved,6/10/2015,,,Review Period Expired,6/1/2015,Waived,6/5/2015,,,Approved,8/17/2015,Approved,8/17/2015,Issued,8/21/2015
2028011-DCA,Inactive,HONO LLC,,356,W 44TH ST,NEW YORK,NY,10036,Unenclosed,120,7,13,50003639,40.75932389,-73.99086033,104,3,http://www.nyc.gov/mcb4,9230-2015-ASWC,Unenclosed,120,7,13,Application Review Completed,10/22/2015,4/15/2017,,6/29/2015,Ready For Review,6/30/2015,Approved,9/9/2015,Pending Review,6/30/2015,Review Period Expired,8/19/2015,Recommendation Issued,8/19/2015,SWC Public Hearing,8/19/2015,Approved,10/20/2015,Approved,10/20/2015,Issued,10/22/2015
1249100-DCA,Active,P & A 665 RESTAURANT CORP.,GALAXY DINER,665,9TH AVE,NEW YORK,NY,10036,Unenclosed,364,13,38,41151163,40.76122599,-73.99081314,104,3,http://www.nyc.gov/mcb4,34152-2015-RSWC,Unenclosed,364,13,38,Application Review Completed,4/7/2016,12/15/2017,4/15/2016,12/23/2015,Ready For Review,12/23/2015,Approved,2/18/2016,Pending Review,12/23/2015,Review Period Expired,2/12/2016,Waived,2/18/2016,,,Approved,4/7/2016,Approved,4/7/2016,Issued,4/7/2016
2013895-DCA,Active,BKUK CORPORATION,CARA MIA,654,9TH AVE,NEW YORK,NY,10036,Unenclosed,38,2,4,50005723,40.76068528,-73.99079156,104,3,http://www.nyc.gov/mcb4,7986-2016-RSWC,Unenclosed,38,2,4,Application Review Completed,11/16/2016,4/15/2018,12/15/2016,5/9/2016,Ready For Review,5/9/2016,Approved,5/10/2016,Pending Review,5/9/2016,Recommend Approval,6/1/2016,Waived,6/1/2016,,,Review Period Expired,6/22/2016,Approved,11/16/2016,Issued,11/16/2016
1289268-DCA,Active,"PROGETTO, INC.",,352,W 44TH ST,NEW YORK,NY,10036,Unenclosed,106,5,10,41076408,40.75925801,-73.99074122,104,3,http://www.nyc.gov/mcb4,24395-2016-RSWC,Unenclosed,106,5,10,Application Review Completed,11/30/2016,12/15/2018,,11/29/2016,Ready For Review,11/30/2016,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,11/30/2016
2007979-DCA,Active,658 THAI CORP.,YUM YUM BANGKOK 3,658,9TH AVE,NEW YORK,NY,10036,Unenclosed,219,7,14,50007871,40.76078408,-73.99072296,104,3,http://www.nyc.gov/mcb4,33236-2014-RSWC,Unenclosed,219,7,14,Application Review Completed,4/9/2015,9/15/2017,5/5/2015,12/18/2014,Ready For Review,12/18/2014,Approved,12/19/2014,,,Recommend Approval,2/12/2015,Recommendation Issued,2/12/2015,SWC Public Hearing,,Approved,4/9/2015,Approved,4/9/2015,Issued,4/9/2015
2036315-DCA,Active,ME'KONG DELTA INCORPORATED,REPUBLIC RESTAURANT,37,UNION SQ W,NEW YORK,NY,10003,Unenclosed,119,3,12,40563526,40.73700907,-73.99070462,105,2,http://www.cb5.org,1909-2016-ASWC,Unenclosed,119,3,12,Application Review Completed,6/3/2016,4/15/2018,,2/23/2016,Ready For Review,2/23/2016,Approved,4/29/2016,Pending Review,2/24/2016,Review Period Expired,4/15/2016,Recommendation Issued,4/21/2016,SWC Public Hearing,4/13/2016,Approved,6/3/2016,Approved,6/3/2016,Issued,6/3/2016
1472175-DCA,Active,PRET A MANAGER USA LIMITED,PRET A MANGER,24,W 23RD ST,NEW YORK,NY,10010,Small Unenclosed,88,2,4,41583726,40.74173828,-73.9906787,105,3,http://www.cb5.org,19130-2015-RSWC,Small Unenclosed,88,2,4,Application Review Completed,8/20/2015,4/15/2017,,5/11/2015,Ready For Review,5/11/2015,Approved,7/8/2015,,,Review Period Expired,7/2/2015,Waived,7/2/2015,,,Approved,8/10/2015,Approved,8/10/2015,Issued,8/10/2015
2023398-DCA,Active,"COBBLESTONE RESTAURANT GROUP, LLC",ATRIUM DUMBO,15,MAIN ST,BROOKLYN,NY,11201,Unenclosed,205,10,20,50001397,40.70380846,-73.99065154,302,33,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,3882-2015-ASWC,Unenclosed,205,10,20,Application Review Completed,8/20/2015,12/15/2017,,3/31/2015,Ready For Review,3/31/2015,Approved,3/31/2015,,,Review Period Expired,5/27/2015,Recommendation Issued,5/27/2015,SWC Public Hearing,,Review Period Expired,6/17/2015,Approved,7/8/2015,Issued,7/8/2015
2033618-DCA,Active,"DYLAN'S CANDYBAR, LLC",DYLAN'S CANDY BAR,33,UNION SQ W,NEW YORK,NY,10003,Small Unenclosed,102,4,8,50039833,40.73669617,-73.99064693,105,2,http://www.cb5.org,16729-2015-ASWC,Small Unenclosed,102,4,8,Application Review Completed,5/9/2016,12/15/2018,,12/30/2015,Ready For Review,12/30/2015,Approved,3/8/2016,Pending Review,12/30/2015,Review Period Expired,2/19/2016,Recommendation Issued,2/26/2016,SWC Public Hearing,2/17/2016,Approved,5/9/2016,Approved,5/9/2016,Issued,5/9/2016
1221181-DCA,Active,ABRUZZO DOCG INC.,,15,E 18TH ST,NEW YORK,NY,10003,Unenclosed,230,9,18,41130819,40.73815363,-73.99063951,105,2,http://www.cb5.org,7204-2016-RSWC,Unenclosed,230,9,18,Application Review Completed,4/25/2016,4/15/2018,,4/25/2016,Ready For Review,4/25/2016,Approved,,Proceed,4/25/2016,Review Period Expired,4/25/2016,Waived,4/25/2016,,,Approved,4/25/2016,Approved,4/25/2016,Issued,4/25/2016
1323532-DCA,Active,NINTH AVE. KITCHEN CORP.,,662,9TH AVE,NEW YORK,NY,10036,Unenclosed,237,8,16,41393715,40.7609762,-73.99057854,104,3,http://www.nyc.gov/mcb4,6506-2016-RSWC,Unenclosed,237,8,16,Application Review Completed,4/12/2016,12/15/2018,,4/12/2016,Ready For Review,4/12/2016,Approved,,Proceed,4/12/2016,Review Period Expired,4/12/2016,Waived,4/12/2016,,,Approved,4/12/2016,Approved,4/12/2016,Issued,4/12/2016
1459845-DCA,Active,"TWO BIKES, LLC",DUDLEY'S,85,ORCHARD ST,NEW YORK,NY,10002,Small Unenclosed,75,4,8,41060193,40.71800161,-73.99043311,103,1,http://www.nyc.gov/manhattancb3,18202-2015-RSWC,Small Unenclosed,75,4,8,Application Review Completed,8/26/2015,4/15/2017,,4/28/2015,Ready For Review,4/29/2015,Approved,6/22/2015,Pending Review,4/29/2015,Review Period Expired,6/18/2015,Waived,6/18/2015,,,Approved,8/21/2015,Approved,8/21/2015,Issued,8/26/2015
2036387-DCA,Active,SAIGONNYC LTD,AN CHOI,85,ORCHARD ST,NEW YORK,NY,10002,Small Unenclosed,63,3,8,41386399,40.71800161,-73.99043311,103,1,http://www.nyc.gov/manhattancb3,1354-2016-ASWC,Small Unenclosed,63,3,8,Application Review Completed,6/29/2016,4/15/2018,,2/9/2016,Ready For Review,2/9/2016,Approved,4/29/2016,Pending Review,2/9/2016,Review Period Expired,3/31/2016,Recommendation Issued,4/11/2016,SWC Public Hearing,3/30/2016,Approved,6/29/2016,Approved,6/29/2016,Issued,6/29/2016
,Inactive,"R & R WESTSIDE, LLC",THE BRAZEN TAVERN,356,W 44TH ST,NEW YORK,NY,10036,Unenclosed,,6,16,50054454,40.75918387,-73.99040914,104,3,http://www.nyc.gov/mcb4,3510-2017-ASWC,Unenclosed,,6,16,Pending Review,3/21/2017,,,3/20/2017,Ready For Review,3/20/2017,Under Review,3/21/2017,Pending Review,3/21/2017,Pending Review,3/21/2017,Pending Review,,SWC Public Hearing,5/10/2017,Pending Review,,Pending Review,,Pending Review,
1355112-DCA,Active,CORNER 47TH RESTAURANT CORP.,PIETRA SANTA,683,9TH AVE,NEW YORK,NY,10036,Unenclosed,153,8,17,41236497,40.76184627,-73.99039071,104,3,http://www.nyc.gov/mcb4,30967-2016-RSWC,Unenclosed,153,8,17,Application Review Completed,12/15/2016,12/15/2018,,12/15/2016,Ready For Review,12/15/2016,Approved,,Proceed,12/15/2016,Recommend Approval,12/15/2016,Waived,12/15/2016,,,Approved,12/15/2016,Approved,12/15/2016,Issued,12/15/2016
2005251-DCA,Active,NORMAN'S CAY GROUP LLC,NORMAN'S CAY,74,ORCHARD ST,NEW YORK,NY,10002,Small Unenclosed,64,4,8,50002516,40.71760087,-73.99037545,103,1,http://www.nyc.gov/manhattancb3,3804-2016-RSWC,Small Unenclosed,64,4,8,Application Review Completed,6/29/2016,4/15/2018,6/16/2016,3/16/2016,Ready For Review,3/16/2016,Approved,5/17/2016,Pending Review,3/16/2016,Review Period Expired,5/6/2016,Waived,5/10/2016,,,Approved,6/29/2016,Approved,6/29/2016,Issued,6/29/2016
1101185-DCA,Active,MOULINAS LLC,,128,SMITH ST,BROOKLYN,NY,11201,Unenclosed,384,14,28,40808118,40.68737001,-73.9901887,302,33,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,15671-2015-RSWC,Unenclosed,384,14,28,Application Review Completed,8/20/2015,4/15/2017,,4/10/2015,Ready For Review,4/13/2015,Approved,6/10/2015,,,Review Period Expired,6/3/2015,Waived,6/5/2015,,,Approved,7/10/2015,Approved,7/10/2015,Issued,7/15/2015
