LICENSE_NBR,LIC_STATUS,BUSINESS_NAME,BUSINESS_NAME2,BUILDING,STREET,CITY,STATE,ZIP,SWC_TYPE,SWC_SQ_FT,SWC_TABLES,SWC_CHAIRS,DOHMH,LATITUDE,LONGITUDE,COMMUNITY_DISTRICT,CITY_COUNCIL_DISTRICT,CD_URL,APP_ID,APP_SWC_TYPE,APP_SQ_FT,APP_TABLES,APP_CHAIRS,APP_STATUS,APP_STATUS_DATE,EXPIRATION_DATE,APP_TOO_DATE,SUBMIT_DATE,INTAKE,INTAKE_DD,DPQA,SEND_PACKAGE_DD,CP,CP_DD,CB,CB_DD,HEARING,HEARING_DD,HEARING_PUBLIC,HEARING_PUBLIC_DD,CC,CC_DD,MOO,MOO_DD,ISSUANCE,ISSUANCE_DD
1248648-DCA,Active,"247 DELI, LLC",DELICATESSEN,265,LAFAYETTE ST,NEW YORK,NY,10012,Regular Unenclosed/Small Unenclosed,380,20,40,41237641,40.72332678917458,-73.99648969394691,102,1,http://www.nyc.gov/manhattancb2,33385-2015-RSWC,Regular Unenclosed/Small Unenclosed,380,20,40,Application Review Completed,03/23/2016,12/15/2017,06/16/2016,12/16/2015,Ready For Review,12/16/2015,Approved,02/08/2016,,,Review Period Expired,02/06/2016,Waived,02/08/2016,,,Approved,03/22/2016,Approved,03/22/2016,Issued,03/23/2016
2023069-DCA,Active,"LULA ENTERPRISES, LLC",HAMILTONS,2826,FORT HAMILTON PKWY,BROOKLYN,NY,11218,Unenclosed,523,30,64,41697878,40.64857895511727,-73.97708064267015,307,39,http://www.brooklyncb7.org/,3051-2015-ASWC,Unenclosed,523,30,64,Application Review Completed,08/20/2015,09/15/2017,,03/16/2015,Ready For Review,03/16/2015,Approved,03/16/2015,,,Recommend Approval,04/22/2015,Recommendation Issued,05/20/2015,SWC Public Hearing,,Review Period Expired,06/10/2015,Approved,06/12/2015,Issued,06/22/2015
1277876-DCA,Active,"LA SCALA RESTAURANT, LLC",FIVE NAPKIN BURGER,630,9TH AVE,NEW YORK,NY,10036,Unenclosed,455,11,34,41313395,40.759914044317604,-73.99130785190782,104,3,http://www.nyc.gov/mcb4,10772-2016-RSWC,Unenclosed,455,11,34,Application Review Completed,08/17/2016,09/15/2018,,08/17/2016,Ready For Review,08/17/2016,Approved,,Proceed,08/17/2016,Recommend Approval,08/17/2016,Waived,08/17/2016,,,Approved,08/17/2016,Approved,08/17/2016,Issued,08/17/2016
2012693-DCA,Inactive,HOT BREAD OF 58TH STREET INC.,EUROPEAN BAKERY CAFE,370,W 58TH ST,NEW YORK,NY,10019,Unenclosed,119,6,12,41296066,40.768304030879314,-73.98468574027962,104,3,http://www.nyc.gov/mcb4,2296-2014-ASWC,Unenclosed,119,6,12,Application Review Completed,08/19/2015,09/15/2016,,02/27/2014,Ready For Review,03/03/2014,Approved,03/03/2014,,,Recommend Approval,04/18/2014,Recommendation Issued,04/18/2014,SWC Public Hearing,,Approved,12/03/2014,Approved,12/03/2014,Issued,06/30/2015
1378763-DCA,Active,"135 STUDIO N ADR, INC.",JULIETTE,135,N 5TH ST,BROOKLYN,NY,11211,Unenclosed,124,5,11,41227319,40.71708350030119,-73.95914285344479,301,33,http://www.nyc.gov/brooklyncb1,13681-2016-RSWC,Unenclosed,124,5,11,Application Review Completed,10/11/2016,09/15/2018,,10/07/2016,Ready For Review,10/07/2016,Approved,,Proceed,10/11/2016,Review Period Expired,10/11/2016,Waived,10/11/2016,,,Approved,10/11/2016,Approved,10/11/2016,Issued,10/11/2016
2045316-DCA,Active,HUDSON CAFE INC,HUDSON CAFE,628,HUDSON ST,NEW YORK,NY,10014,Unenclosed,81,4,8,50002142,40.7383213117539,-74.00542722346219,102,3,http://www.nyc.gov/manhattancb2,21766-2016-ASWC,Unenclosed,81,4,8,Pending Review,03/09/2017,04/09/2017,04/09/2017,11/04/2016,Ready For Review,11/04/2016,Issued Temp Op Letter,11/07/2016,Pending Review,11/04/2016,Pending Review,11/04/2016,Pending Review,11/04/2016,,,Pending Review,11/04/2016,Pending Review,11/04/2016,Pending Review,
2023861-DCA,Active,1754 REST INC.,,1754,2ND AVE,NEW YORK,NY,10128,Unenclosed,151,12,24,50016770,40.781229745684975,-73.94907615709062,108,5,http://www.cb8m.com/,4997-2015-ASWC,Unenclosed,151,12,24,Application Review Completed,08/19/2015,04/15/2017,,04/16/2015,Ready For Review,04/20/2015,Approved,06/09/2015,,,Recommend Approval,06/02/2015,Recommendation Issued,06/03/2015,SWC Public Hearing,,Approved,08/10/2015,Approved,08/10/2015,Issued,08/12/2015
1424846-DCA,Active,"SHELBURNE BAR AND GRILL, INC.",,837,7TH AVE,NEW YORK,NY,10019,Small Unenclosed,192,4,16,40850417,40.763272436000044,-73.98139829822391,105,4,http://www.cb5.org,9836-2016-RSWC,Small Unenclosed,192,4,16,Application Review Completed,07/06/2016,09/15/2018,,07/06/2016,Ready For Review,07/06/2016,Approved,,Proceed,07/06/2016,Recommend Approval,07/06/2016,Waived,07/06/2016,,,Approved,07/06/2016,Approved,07/06/2016,Issued,07/06/2016
1165364-DCA,Active,"BUFFANNA, INC.",IL PICOOLO BUFALO,141,MULBERRY ST,NEW YORK,NY,10013,Unenclosed,52,4,8,41025692,40.718830905327266,-73.99772007834305,102,1,http://www.nyc.gov/manhattancb2,7268-2017-RSWC,Unenclosed,52,4,8,Application Review Completed,03/08/2017,12/15/2018,03/15/2017,02/13/2017,Ready For Review,02/13/2017,Approved,,Pending Review,02/13/2017,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,03/08/2017
1429816-DCA,Active,THE HUMMUS & PITA COMPANY LLC,THE HUMMUS & PITA CO,585,AVENUE OF THE AMERICAS,NEW YORK,NY,10011,Unenclosed,90,6,12,41624304,40.73930673239981,-73.99589343640744,104,3,http://www.nyc.gov/mcb4,12610-2016-RSWC,Unenclosed,90,6,12,Application Review Completed,09/20/2016,09/15/2018,,09/20/2016,Ready For Review,09/20/2016,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,09/20/2016
,Inactive,EL SAYED 1 CORP,HORUS KABAB HOUSE,93,AVENUE B,NEW YORK,NY,10009,Unenclosed,,13,26,41032365,40.72448089119486,-73.9814488114707,103,2,http://www.nyc.gov/manhattancb3,3299-2017-ASWC,Unenclosed,,13,26,Pending Review,03/17/2017,,,03/16/2017,Ready For Review,03/17/2017,Under Review,03/17/2017,Pending Review,03/17/2017,Pending Review,03/17/2017,Pending Review,,SWC Public Hearing,05/03/2017,Pending Review,,Pending Review,,Pending Review,
1391282-DCA,Inactive,"EN CASA, LLC",,82,S 4TH ST,BROOKLYN,NY,11211,Unenclosed,122,6,13,41476652,40.71243027530767,-73.96487021292324,301,34,http://www.nyc.gov/brooklyncb1,924-2016-RSWC,Unenclosed,122,6,13,Application Denied,12/23/2016,06/30/2016,06/30/2016,02/09/2016,Ready For Review,02/09/2016,Denied - Refund Request,02/09/2016,,,Review Period Expired,03/31/2016,Waived,04/04/2016,,,Review Period Expired,04/25/2016,,,,
2048486-DCA,Active,"FOOD COMMISSION, LLC",BREAD,30,KENMARE ST,NEW YORK,NY,10012,Unenclosed,470,14,42,50051332,40.72055453762256,-73.99522358490069,102,1,http://www.nyc.gov/manhattancb2,1821-2017-ASWC,Unenclosed,470,14,42,Pending Review,02/16/2017,04/21/2017,04/21/2017,02/16/2017,Ready For Review,02/16/2017,Under Review,02/16/2017,Pending Review,02/16/2017,Pending Review,02/16/2017,Pending Review,02/16/2017,,,Pending Review,02/16/2017,Pending Review,02/16/2017,Pending Review,
1353319-DCA,Active,"BIG DADDYS III, LLC",BIG DADDY'S,2454,BROADWAY,NEW YORK,NY,10024,Unenclosed,296,18,36,41478974,40.79107518769776,-73.97400163483665,107,6,http://www.nyc.gov/mcb7,10390-2016-RSWC,Unenclosed,296,18,36,Application Review Completed,08/05/2016,09/15/2018,,08/05/2016,Ready For Review,08/05/2016,Approved,,Proceed,08/05/2016,Review Period Expired,08/05/2016,Waived,08/05/2016,,,Approved,08/05/2016,Approved,08/05/2016,Issued,08/05/2016
1219900-DCA,Active,"M AND G TOGETHER 4 EVER, LLC",,307,FLATBUSH AVE,BROOKLYN,NY,11217,Unenclosed,390,20,42,41127647,40.678411129288385,-73.97325599900674,308,35,http://www.brooklyncb8.org/,29598-2016-RSWC,Unenclosed,390,20,42,Application Review Completed,01/09/2017,12/15/2018,,12/12/2016,Ready For Review,12/12/2016,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,01/09/2017
,Inactive,"RSO CAFE, LLC",CAFE FREDERICK HARLEM PARLOR,2104,FREDERICK DOUGLASS BLVD,NEW YORK,NY,10026,Unenclosed,,12,26,,40.80273218937953,-73.95630541618723,110,9,http://www.nyc.gov/html/mancb10/html/home/home.shtml,2807-2017-ASWC,Unenclosed,,12,26,Pending Review,03/08/2017,,,03/07/2017,Ready For Review,03/07/2017,Under Review,03/08/2017,Pending Review,03/08/2017,Pending Review,03/08/2017,Pending Review,,SWC Public Hearing,04/26/2017,Pending Review,,Pending Review,,Pending Review,
1319263-DCA,Active,GREENWICH HOTEL RESTAURANT LLC,,377,GREENWICH ST,NEW YORK,NY,10013,Unenclosed,570,19,38,41410205,40.71984879493749,-74.01005056765743,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,24571-2014-RSWC,Unenclosed,570,19,38,Application Review Completed,03/11/2015,09/15/2017,,11/14/2014,Ready For Review,11/14/2014,Approved,01/16/2015,Proceed,01/09/2015,Review Period Expired,06/01/2015,,,SWC Public Hearing,,Approved,03/11/2015,Approved,03/11/2015,Issued,03/11/2015
2045497-DCA,Active,AMYLOS LLC,AMYLOS,3319,BROADWAY,ASTORIA,NY,11106,Enclosed,480,21,46,Pending,40.7611157086642,-73.92325285795636,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,11754-2016-ASWC,Enclosed,480,21,46,Application Review Completed,01/05/2017,05/15/2018,,08/17/2016,Ready For Review,08/17/2016,Approved,11/14/2016,Proceed,11/14/2016,Recommend Approval,11/14/2016,Recommendation Issued,11/14/2016,SWC Public Hearing,01/04/2017,Approved,01/05/2017,Approved,01/05/2017,Issued,01/05/2017
1234468-DCA,Inactive,NEW MEKONG RESTAURANT CORP.,,16,KING ST,NEW YORK,NY,10014,Unenclosed,260,11,25,41202673,40.72750705610116,-74.0034491912604,102,3,http://www.nyc.gov/manhattancb2,31237-2014-RSWC,Unenclosed,260,11,25,Application Review Completed,05/20/2015,12/15/2016,,12/08/2014,Ready For Review,12/09/2014,Approved,12/09/2014,,,Recommend Approval,01/30/2015,Recommendation Issued,01/30/2015,SWC Public Hearing,,Approved,05/20/2015,Approved,05/20/2015,Issued,05/20/2015
2021896-DCA,Inactive,151 DYCKMAN CORP.,LOTUS CAFE,151,DYCKMAN ST,NEW YORK,NY,10040,Unenclosed,183,12,24,50032626,40.86345150920696,-73.92566186535353,112,10,http://www.nyc.gov/html/mancb12/html/home/home.shtml,2703-2015-ASWC,Unenclosed,183,12,24,Application Review Completed,08/20/2015,09/15/2017,,03/10/2015,Ready For Review,03/10/2015,Approved,03/11/2015,,,Review Period Expired,04/30/2015,Recommendation Issued,04/30/2015,SWC Public Hearing,,Review Period Expired,06/01/2015,Approved,06/12/2015,Issued,06/22/2015
1314421-DCA,Active,2896 BROADWAY FOOD SERVICE INC.,COMMUNITY FOOD & JUICE,2893,BROADWAY,NEW YORK,NY,10025,Unenclosed,500,23,60,40824179,40.806056466319404,-73.96563715556694,109,7,http://www.cb9m.org,5939-2017-RSWC,Unenclosed,500,23,60,Application Review Completed,03/10/2017,04/15/2019,03/05/2017,02/03/2017,Ready For Review,02/03/2017,Approved,,Pending Review,02/03/2017,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,03/10/2017
1293466-DCA,Active,"LEXINGTON AVENUE BBQ, LLC",BROTHER JIMMY'S BBQ,181,LEXINGTON AVE,NEW YORK,NY,10016,Unenclosed,268,11,22,41336596,40.744476274832195,-73.9805554642614,106,2,http://cbsix.org,11762-2016-RSWC,Unenclosed,268,11,22,Application Review Completed,09/12/2016,09/15/2018,,09/06/2016,Ready For Review,09/12/2016,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,09/12/2016
1277785-DCA,Active,IL MELOGRANO LLC,IL MELOGRANO,501,W 51ST ST,NEW YORK,NY,10019,Unenclosed,120,8,16,41288500,40.76593052315188,-73.99135038696076,104,3,http://www.nyc.gov/mcb4,5324-2016-RSWC,Unenclosed,120,8,16,Application Review Completed,03/28/2016,04/15/2018,,03/28/2016,Ready For Review,03/28/2016,Approved,,Proceed,03/28/2016,Review Period Expired,03/28/2016,Waived,03/28/2016,,,Approved,03/28/2016,Approved,03/28/2016,Issued,03/28/2016
1191870-DCA,Active,HARU GRAMERCY PARK CORP.,HARU,220,PARK AVE S,NEW YORK,NY,10003,Unenclosed,257,12,24,41070399,40.73714339684821,-73.98880654947152,105,2,http://www.cb5.org,27198-2015-RSWC,Unenclosed,257,12,24,Application Review Completed,03/14/2016,12/15/2017,03/15/2016,10/08/2015,Ready For Review,10/08/2015,Approved,11/30/2015,Pending Review,10/08/2015,Review Period Expired,11/28/2015,Waived,11/30/2015,,,Review Period Expired,01/29/2016,Approved,03/14/2016,Issued,03/14/2016
2025201-DCA,Active,411 REST CORP,TONIC,411,3RD AVE,NEW YORK,NY,10016,Unenclosed,295,11,24,41177205,40.74236552702895,-73.98035038179849,106,2,http://cbsix.org,3786-2015-ASWC,Unenclosed,295,11,24,Application Review Completed,04/29/2016,04/15/2017,,03/30/2015,Ready For Review,04/06/2015,Approved,07/08/2015,Pending Review,04/06/2015,Review Period Expired,06/01/2015,Recommendation Issued,07/02/2015,SWC Public Hearing,,Review Period Expired,09/09/2015,Approved,04/29/2016,Issued,04/29/2016
1387557-DCA,Active,"FRANCIS LOUIS, LLC",FRANKIE'S 570 SPUNTINO,570,HUDSON ST,NEW YORK,NY,10014,Unenclosed,324,11,32,41573716,40.735711030332375,-74.00586723380728,102,3,http://www.nyc.gov/manhattancb2,15848-2015-RSWC,Unenclosed,324,11,32,Application Review Completed,10/16/2015,04/15/2017,,04/13/2015,Ready For Review,04/13/2015,Approved,06/09/2015,Pending Review,04/16/2015,Review Period Expired,06/05/2015,Waived,06/05/2015,,,Approved,07/10/2015,Approved,07/10/2015,Issued,10/16/2015
1139335-DCA,Active,THE 8801 CORP.,CEBU,8801,3RD AVE,BROOKLYN,NY,11209,Unenclosed,575,19,39,40859014,40.6218783653301,-74.0315411345767,310,43,http://www.bkcb10.org/,5052-2016-RSWC,Unenclosed,575,19,39,Application Review Completed,03/24/2016,04/15/2018,,03/24/2016,Ready For Review,03/24/2016,Approved,,Proceed,03/24/2016,Review Period Expired,03/24/2016,Waived,03/24/2016,,,Approved,03/24/2016,Approved,03/24/2016,Issued,03/24/2016
1465832-DCA,Active,"BILL'S DTM NY, LLC",BILL'S BAR AND BURGER DOWNTOWN,85,WEST ST,NEW YORK,NY,10006,Unenclosed,197,7,14,50000726,40.70942919365759,-74.01460819683548,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,29300-2015-RSWC,Unenclosed,197,7,14,Application Review Completed,02/03/2016,12/15/2017,,11/13/2015,Ready For Review,11/13/2015,Approved,01/06/2016,Pending Review,11/16/2015,Review Period Expired,01/06/2016,Waived,01/06/2016,,,Approved,02/03/2016,Approved,02/03/2016,Issued,02/03/2016
2021276-DCA,Active,CACTUS PEAR LLC,,320,AMSTERDAM AVE,NEW YORK,NY,10023,Unenclosed,474,18,54,50032643,40.780879744942546,-73.98025235626231,107,6,http://www.nyc.gov/mcb7,1941-2015-ASWC,Unenclosed,474,18,54,Application Review Completed,08/20/2015,09/15/2017,,02/23/2015,Ready For Review,02/23/2015,Approved,02/23/2015,,,Review Period Expired,04/20/2015,Recommendation Issued,04/20/2015,SWC Public Hearing,,Review Period Expired,06/01/2015,Approved,07/24/2015,Issued,07/24/2015
1207810-DCA,Active,"PQ WEST 84TH, INC.",LE PAIN QUOTIDIEN,494,AMSTERDAM AVE,NEW YORK,NY,10024,Unenclosed,202,8,16,41088838,40.786398644479156,-73.97622430715438,107,6,http://www.nyc.gov/mcb7,26680-2016-RSWC,Unenclosed,202,8,16,Application Review Completed,02/14/2017,12/15/2018,02/20/2017,12/05/2016,Ready For Review,12/05/2016,Approved,,Proceed,02/14/2017,Recommend Approval,02/14/2017,Waived,02/14/2017,,,Approved,02/14/2017,Approved,02/14/2017,Issued,02/14/2017
1206030-DCA,Active,"ARRIBA ARRIBA MEXICAN RESTAURANTS, INC.",,762,9TH AVE,NEW YORK,NY,10019,Unenclosed,285,8,14,40380457,40.76408029420809,-73.98826414404846,104,3,http://www.nyc.gov/mcb4,28008-2015-RSWC,Unenclosed,285,8,14,Application Review Completed,02/08/2016,12/15/2017,,11/04/2015,Ready For Review,11/04/2015,Approved,01/06/2016,Pending Review,11/04/2015,Review Period Expired,12/25/2015,Waived,01/06/2016,,,Approved,02/08/2016,Approved,02/08/2016,Issued,02/08/2016
1220688-DCA,Inactive,FOUR GREEN FIELDS LLC.,,140,7TH AVE S,NEW YORK,NY,10014,Unenclosed,430,19,38,40868762,40.734819112005326,-74.00229851039673,102,3,http://www.nyc.gov/manhattancb2,6293-2015-RSWC,Unenclosed,430,19,38,Application Review Completed,06/12/2015,12/15/2016,07/07/2015,02/12/2015,Ready For Review,02/12/2015,Approved,02/13/2015,,,Recommend Approval,03/23/2015,Recommendation Issued,03/31/2015,SWC Public Hearing,,Review Period Expired,06/01/2015,Approved,06/06/2015,Issued,06/12/2015
2042395-DCA,Active,"BILL'S 22 NINTH AVENUE, LLC",BILLS BAR & BURGER,22,9TH AVE,NEW YORK,NY,10014,Unenclosed,452,10,36,41444224,40.740371631488266,-74.00563308280017,102,3,http://www.nyc.gov/manhattancb2,7931-2016-ASWC,Unenclosed,452,10,36,Application Review Completed,11/22/2016,04/15/2018,,06/15/2016,Ready For Review,06/20/2016,Approved,08/15/2016,Pending Review,06/20/2016,Recommend Approval,07/27/2016,Recommendation Issued,08/10/2016,SWC Public Hearing,08/10/2016,Approved,11/22/2016,Approved,11/22/2016,Issued,11/22/2016
1199111-DCA,Active,DONATO'S PIZZERIA RESTAURANT CORP.,,5022,39TH AVE,WOODSIDE,NY,11377,Unenclosed,263,7,28,40710411,40.74859789708132,-73.91304274266214,402,26,http://www.cb2queens.org/,17044-2015-RSWC,Unenclosed,263,7,28,Application Review Completed,09/30/2015,04/15/2017,,04/21/2015,Ready For Review,04/23/2015,Approved,06/19/2015,Pending Review,04/23/2015,Recommend Approval,06/09/2015,Waived,06/09/2015,,,Approved,09/30/2015,Approved,09/30/2015,Issued,09/30/2015
1384166-DCA,Active,"PQ MEATPACKING DISTRICT, INC.",LE PAIN QUOTIDIEN,52,9TH AVE,NEW YORK,NY,10011,Unenclosed,102,6,12,41521154,40.74105235943671,-74.00499079635388,104,3,http://www.nyc.gov/mcb4,25943-2015-RSWC,Unenclosed,102,6,12,Application Review Completed,12/04/2015,09/15/2017,,09/03/2015,Ready For Review,09/03/2015,Approved,10/26/2015,Pending Review,09/03/2015,Review Period Expired,10/23/2015,Waived,10/23/2015,,,Approved,12/04/2015,Approved,12/04/2015,Issued,12/04/2015
0855696-DCA,Active,FEENJON CORPORATION,,103,MACDOUGAL ST,NEW YORK,NY,10012,Unenclosed,175,12,27,40365348,40.7297989740824,-74.00105716296842,102,1,http://www.nyc.gov/manhattancb2,13662-2016-RSWC,Unenclosed,175,12,27,Application Review Completed,11/23/2016,09/15/2018,,10/07/2016,Ready For Review,10/07/2016,Approved,,Proceed,11/23/2016,Review Period Expired,11/23/2016,Waived,11/23/2016,,,Approved,11/23/2016,Approved,11/23/2016,Issued,11/23/2016
1350374-DCA,Inactive,"NEW YORK FAST GOURMET PREMIER, LLC",NEW YORK BURGER CO,470,W 23RD ST,NEW YORK,NY,10011,Enclosed,762,25,54,41480258,40.74737356844264,-74.00366315180842,104,3,http://www.nyc.gov/mcb4,7206-2016-RSWC,Enclosed,762,25,54,Application Review Completed,04/26/2016,05/15/2018,,04/25/2016,Ready For Review,04/25/2016,Approved,,,,,,,,,,,,,,Issued,04/26/2016
1344146-DCA,Active,OLIO RESTAURANTS LLC,OLIO,3,GREENWICH AVE,NEW YORK,NY,10014,Unenclosed,449,21,46,41615430,40.73374044648179,-73.99976907019774,102,3,http://www.nyc.gov/manhattancb2,10951-2016-RSWC,Unenclosed,449,21,46,Application Review Completed,09/02/2016,09/15/2018,,08/22/2016,Ready For Review,09/02/2016,Approved,,Proceed,09/02/2016,Recommend Approval,09/02/2016,Waived,09/02/2016,,,Approved,09/02/2016,Approved,09/02/2016,Issued,09/02/2016
2039787-DCA,Active,BROADWAY MARSHALL CORP.,PORTALIA RISTORANTE BAR & LOUNGE,3503,BROADWAY,ASTORIA,NY,11106,Unenclosed,97,4,8,41634367,40.76059058984469,-73.92195395873942,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,5356-2016-ASWC,Unenclosed,97,4,8,Application Review Completed,02/01/2017,04/15/2018,11/30/2016,04/27/2016,Ready For Review,04/27/2016,Approved,04/27/2016,Pending Review,04/27/2016,Recommend Approval,06/01/2016,Recommendation Issued,07/06/2016,SWC Public Hearing,06/15/2016,Review Period Expired,07/27/2016,Approved,09/07/2016,Issued,02/01/2017
1429312-DCA,Inactive,241 BOWERY CORP.,THE BOWERY DINER,241,BOWERY,NEW YORK,NY,10002,Unenclosed,112,4,9,41609204,40.72247575365074,-73.9929794775391,103,1,http://www.nyc.gov/manhattancb3,21529-2014-RSWC,Unenclosed,112,4,9,Application Review Completed,03/20/2015,12/15/2016,,11/06/2014,Ready For Review,11/12/2014,Approved,11/13/2014,,,Recommend Approval,01/30/2015,Recommendation Issued,01/30/2015,SWC Public Hearing,,Approved,03/19/2015,Approved,03/19/2015,Issued,03/20/2015
2018723-DCA,Active,MORNINGSIDE TERRACE CORP,K. RICO,772,9TH AVE,NEW YORK,NY,10019,Unenclosed,105,6,12,50014001,40.76432455808963,-73.98808721418683,104,3,http://www.nyc.gov/mcb4,16711-2014-ASWC,Unenclosed,105,6,12,Application Review Completed,04/07/2015,09/15/2017,,12/30/2014,Ready For Review,12/30/2014,Approved,12/30/2014,,,Recommend Approval,02/27/2015,Recommendation Issued,02/27/2015,SWC Public Hearing,,Approved,04/07/2015,Approved,04/07/2015,Issued,04/07/2015
,Inactive,210 EMPIRE LLC,EMPIRE DINER,210,10TH AVE,NEW YORK,NY,10011,Unenclosed,,46,92,50059989,40.7471429841922,-74.00438854894793,104,3,http://www.nyc.gov/mcb4,2641-2017-ASWC,Unenclosed,,46,92,Pending Review,03/03/2017,,,03/03/2017,Ready For Review,03/03/2017,Under Review,03/03/2017,Pending Review,03/03/2017,Pending Review,03/03/2017,Pending Review,,SWC Public Hearing,04/19/2017,Pending Review,,Pending Review,,Pending Review,
2010302-DCA,Active,24 5TH AVE LLC,CLAUDETTE,24,5TH AVE,NEW YORK,NY,10011,Unenclosed,226,10,20,50009906,40.73324632698381,-73.99616082050535,102,3,http://www.nyc.gov/manhattancb2,25856-2016-RSWC,Unenclosed,226,10,20,Application Review Completed,03/02/2017,12/15/2018,,12/02/2016,Ready For Review,12/02/2016,Approved,01/03/2017,Pending Review,12/06/2016,Recommend Approval,12/27/2016,Waived,12/27/2016,,,Approved,03/02/2017,Approved,03/02/2017,Issued,03/02/2017
2012539-DCA,Active,MANGOLICIOUS QUEENS BLVD LTD,RED MANGO YOGURT & SMOOTHIES,10740,QUEENS BLVD,FOREST HILLS,NY,11375,Unenclosed,217,6,12,41706992,40.72130656376175,-73.84492341133262,406,29,http://queenscb6.org/,18408-2016-RSWC,Unenclosed,217,6,12,Application Review Completed,02/28/2017,09/15/2018,,11/07/2016,Ready For Review,11/07/2016,Approved,01/03/2017,,,Review Period Expired,12/27/2016,Waived,12/27/2016,,,Approved,02/25/2017,Approved,02/25/2017,Issued,02/28/2017
1420950-DCA,Active,SNOWDAY LLC,THE SKYLARK,477,5TH AVE,BROOKLYN,NY,11215,Unenclosed,236,10,20,41645463,40.66776380156063,-73.98724653947495,306,39,http://www.brooklyncb6.org/,28683-2016-RSWC,Unenclosed,236,10,20,Application Review Completed,12/09/2016,12/15/2018,,12/09/2016,Ready For Review,12/09/2016,Approved,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,12/09/2016
2010827-DCA,Active,"WMW RESTAURANT GROUP, LLC",THE MARSHALL,628,10TH AVE,NEW YORK,NY,10036,Unenclosed,100,4,8,50002766,40.76121797438892,-73.99410164118832,104,3,http://www.nyc.gov/mcb4,8880-2016-RSWC,Unenclosed,100,4,8,Application Review Completed,09/09/2016,04/15/2018,,06/01/2016,Ready For Review,06/01/2016,Approved,08/01/2016,,,Review Period Expired,07/27/2016,Recommendation Issued,07/27/2016,SWC Public Hearing,07/27/2016,Approved,09/08/2016,Approved,09/08/2016,Issued,09/09/2016
